step	sent_id	masked_sent	label	correct	probability	surprisal	description
0	36	the officer [MASK]	laughs	True	1.0563643627392594e-05	16.530532836914062	sing_MS_MV
0	36	the officer [MASK]	laugh	False	5.431152749224566e-05	14.168381690979004	sing_MS_MV
0	37	the officer [MASK]	smiles	True	2.681487603695132e-05	15.186607360839844	sing_MS_MV
0	37	the officer [MASK]	smile	False	3.628422200563364e-05	14.750298500061035	sing_MS_MV
0	38	the officer [MASK] tall	is	True	1.8970506062032655e-05	15.685882568359375	sing_MS_MV
0	38	the officer [MASK] tall	are	False	2.933916766778566e-05	15.056812286376953	sing_MS_MV
0	39	the officer [MASK] old	is	True	1.822775993787218e-05	15.74350357055664	sing_MS_MV
0	39	the officer [MASK] old	are	False	2.79706855508266e-05	15.125724792480469	sing_MS_MV
0	40	the officer [MASK] young	is	True	1.770781454979442e-05	15.78525447845459	sing_MS_MV
0	40	the officer [MASK] young	are	False	3.018442657776177e-05	15.015835762023926	sing_MS_MV
0	41	the officer [MASK] short	is	True	1.8723589164437726e-05	15.70478343963623	sing_MS_MV
0	41	the officer [MASK] short	are	False	2.871227297873702e-05	15.087972640991211	sing_MS_MV
0	42	the teacher [MASK]	laughs	True	1.0451673915667925e-05	16.54590606689453	sing_MS_MV
0	42	the teacher [MASK]	laugh	False	5.510497430805117e-05	14.14745807647705	sing_MS_MV
0	43	the teacher [MASK]	smiles	True	2.9872579034417868e-05	15.030818939208984	sing_MS_MV
0	43	the teacher [MASK]	smile	False	3.893772009178065e-05	14.64847183227539	sing_MS_MV
0	44	the teacher [MASK] tall	is	True	1.9430195607128553e-05	15.65134048461914	sing_MS_MV
0	44	the teacher [MASK] tall	are	False	3.070544698857702e-05	14.991146087646484	sing_MS_MV
0	45	the teacher [MASK] old	is	True	1.879692899819929e-05	15.699143409729004	sing_MS_MV
0	45	the teacher [MASK] old	are	False	2.9293143597897142e-05	15.059077262878418	sing_MS_MV
0	46	the teacher [MASK] young	is	True	1.820006400521379e-05	15.745697021484375	sing_MS_MV
0	46	the teacher [MASK] young	are	False	3.1693118216935545e-05	14.945470809936523	sing_MS_MV
0	47	the teacher [MASK] short	is	True	1.9167249774909578e-05	15.67099666595459	sing_MS_MV
0	47	the teacher [MASK] short	are	False	2.998655691044405e-05	15.025324821472168	sing_MS_MV
0	48	the senator [MASK]	laughs	True	1.0933942576230038e-05	16.48082733154297	sing_MS_MV
0	48	the senator [MASK]	laugh	False	5.025167411076836e-05	14.280468940734863	sing_MS_MV
0	49	the senator [MASK]	smiles	True	2.913776370405685e-05	15.066750526428223	sing_MS_MV
0	49	the senator [MASK]	smile	False	3.305314021417871e-05	14.88485336303711	sing_MS_MV
0	50	the senator [MASK] tall	is	True	2.1288662537699565e-05	15.51955509185791	sing_MS_MV
0	50	the senator [MASK] tall	are	False	2.9456261472660117e-05	15.051066398620605	sing_MS_MV
0	51	the senator [MASK] old	is	True	2.0648101781262085e-05	15.563631057739258	sing_MS_MV
0	51	the senator [MASK] old	are	False	2.7947216949542053e-05	15.126935958862305	sing_MS_MV
0	52	the senator [MASK] young	is	True	1.989909833355341e-05	15.616937637329102	sing_MS_MV
0	52	the senator [MASK] young	are	False	3.0214721846277826e-05	15.014389038085938	sing_MS_MV
0	53	the senator [MASK] short	is	True	2.1094168914714828e-05	15.532795906066895	sing_MS_MV
0	53	the senator [MASK] short	are	False	2.874785968742799e-05	15.086185455322266	sing_MS_MV
0	54	the consultant [MASK]	laughs	True	1.0976780686178245e-05	16.47518539428711	sing_MS_MV
0	54	the consultant [MASK]	laugh	False	5.1306982641108334e-05	14.25048542022705	sing_MS_MV
0	55	the consultant [MASK]	smiles	True	3.1101004424272105e-05	14.972679138183594	sing_MS_MV
0	55	the consultant [MASK]	smile	False	3.7430989323183894e-05	14.70540714263916	sing_MS_MV
0	56	the consultant [MASK] tall	is	True	1.9829851225949824e-05	15.621966361999512	sing_MS_MV
0	56	the consultant [MASK] tall	are	False	3.264742190367542e-05	14.902671813964844	sing_MS_MV
0	57	the consultant [MASK] old	is	True	1.9089622583123855e-05	15.676852226257324	sing_MS_MV
0	57	the consultant [MASK] old	are	False	3.1115490855881944e-05	14.972007751464844	sing_MS_MV
0	58	the consultant [MASK] young	is	True	1.8494225514587015e-05	15.722565650939941	sing_MS_MV
0	58	the consultant [MASK] young	are	False	3.3779007935663685e-05	14.853513717651367	sing_MS_MV
0	59	the consultant [MASK] short	is	True	1.9593813703977503e-05	15.639242172241211	sing_MS_MV
0	59	the consultant [MASK] short	are	False	3.196610487066209e-05	14.933097839355469	sing_MS_MV
0	60	the authors [MASK]	laugh	True	6.0052567278034985e-05	14.023414611816406	plur_MS_MV
0	60	the authors [MASK]	laughs	False	1.0950798241537996e-05	16.478605270385742	plur_MS_MV
0	61	the authors [MASK]	smile	True	3.159395055263303e-05	14.949992179870605	plur_MS_MV
0	61	the authors [MASK]	smiles	False	3.1579686037730426e-05	14.950643539428711	plur_MS_MV
0	62	the authors [MASK] tall	are	True	2.84991674561752e-05	15.09872055053711	plur_MS_MV
0	62	the authors [MASK] tall	is	False	2.008949377341196e-05	15.603199005126953	plur_MS_MV
0	63	the authors [MASK] old	are	True	2.7428297471487895e-05	15.153975486755371	plur_MS_MV
0	63	the authors [MASK] old	is	False	1.9325114408275113e-05	15.659163475036621	plur_MS_MV
0	64	the authors [MASK] young	are	True	2.953866896859836e-05	15.047035217285156	plur_MS_MV
0	64	the authors [MASK] young	is	False	1.8696959159569815e-05	15.706836700439453	plur_MS_MV
0	65	the authors [MASK] short	are	True	2.8012133043375798e-05	15.123588562011719	plur_MS_MV
0	65	the authors [MASK] short	is	False	1.9762910596909933e-05	15.626845359802246	plur_MS_MV
0	66	the pilots [MASK]	laugh	True	5.52449346287176e-05	14.143797874450684	plur_MS_MV
0	66	the pilots [MASK]	laughs	False	1.1037722288165241e-05	16.46719741821289	plur_MS_MV
0	67	the pilots [MASK]	smile	True	3.634492895798758e-05	14.747886657714844	plur_MS_MV
0	67	the pilots [MASK]	smiles	False	3.1722291168989614e-05	14.944143295288086	plur_MS_MV
0	68	the pilots [MASK] tall	are	True	2.8503582143457606e-05	15.09849739074707	plur_MS_MV
0	68	the pilots [MASK] tall	is	False	1.9480181435937993e-05	15.64763355255127	plur_MS_MV
0	69	the pilots [MASK] old	are	True	2.7195153961656615e-05	15.166291236877441	plur_MS_MV
0	69	the pilots [MASK] old	is	False	1.866908678493928e-05	15.708989143371582	plur_MS_MV
0	70	the pilots [MASK] young	are	True	2.9372109565883875e-05	15.055193901062012	plur_MS_MV
0	70	the pilots [MASK] young	is	False	1.8133005141862668e-05	15.751022338867188	plur_MS_MV
0	71	the pilots [MASK] short	are	True	2.7856420274474658e-05	15.131630897521973	plur_MS_MV
0	71	the pilots [MASK] short	is	False	1.9087523469352163e-05	15.677010536193848	plur_MS_MV
0	72	the surgeons [MASK]	laugh	True	5.145632167113945e-05	14.246292114257812	plur_MS_MV
0	72	the surgeons [MASK]	laughs	False	1.0648804163793102e-05	16.518949508666992	plur_MS_MV
0	73	the surgeons [MASK]	smile	True	3.213658419554122e-05	14.925423622131348	plur_MS_MV
0	73	the surgeons [MASK]	smiles	False	3.0312465241877362e-05	15.009729385375977	plur_MS_MV
0	74	the surgeons [MASK] tall	are	True	3.055287743336521e-05	14.998332023620605	plur_MS_MV
0	74	the surgeons [MASK] tall	is	False	1.950469049916137e-05	15.645819664001465	plur_MS_MV
0	75	the surgeons [MASK] old	are	True	2.9099783205310814e-05	15.068632125854492	plur_MS_MV
0	75	the surgeons [MASK] old	is	False	1.8846398234018125e-05	15.695351600646973	plur_MS_MV
0	76	the surgeons [MASK] young	are	True	3.1561161449644715e-05	14.95149040222168	plur_MS_MV
0	76	the surgeons [MASK] young	is	False	1.8274768081028014e-05	15.739787101745605	plur_MS_MV
0	77	the surgeons [MASK] short	are	True	2.975464303744957e-05	15.03652572631836	plur_MS_MV
0	77	the surgeons [MASK] short	is	False	1.928887468238827e-05	15.661871910095215	plur_MS_MV
0	78	the farmers [MASK]	laugh	True	5.121411959407851e-05	14.253098487854004	plur_MS_MV
0	78	the farmers [MASK]	laughs	False	1.1880171769007575e-05	16.361083984375	plur_MS_MV
0	79	the farmers [MASK]	smile	True	3.5121876862831414e-05	14.797270774841309	plur_MS_MV
0	79	the farmers [MASK]	smiles	False	2.918992868217174e-05	15.064169883728027	plur_MS_MV
0	80	the farmers [MASK] tall	are	True	3.0474177037831396e-05	15.002053260803223	plur_MS_MV
0	80	the farmers [MASK] tall	is	False	2.011012111324817e-05	15.60171890258789	plur_MS_MV
0	81	the farmers [MASK] old	are	True	2.9142982384655625e-05	15.066492080688477	plur_MS_MV
0	81	the farmers [MASK] old	is	False	1.9273946236353368e-05	15.662988662719727	plur_MS_MV
0	82	the farmers [MASK] young	are	True	3.150365228066221e-05	14.954121589660645	plur_MS_MV
0	82	the farmers [MASK] young	is	False	1.8750200979411602e-05	15.702733993530273	plur_MS_MV
0	83	the farmers [MASK] short	are	True	2.9693917895201594e-05	15.039472579956055	plur_MS_MV
0	83	the farmers [MASK] short	is	False	1.97219051187858e-05	15.629841804504395	plur_MS_MV
0	84	the managers [MASK]	laugh	True	4.827538214158267e-05	14.338353157043457	plur_MS_MV
0	84	the managers [MASK]	laughs	False	1.1499372703838162e-05	16.408084869384766	plur_MS_MV
0	85	the managers [MASK]	smile	True	3.5914195905206725e-05	14.76508617401123	plur_MS_MV
0	85	the managers [MASK]	smiles	False	2.8690128601738252e-05	15.089085578918457	plur_MS_MV
0	86	the managers [MASK] tall	are	True	3.309391104266979e-05	14.883074760437012	plur_MS_MV
0	86	the managers [MASK] tall	is	False	1.930183316289913e-05	15.660902976989746	plur_MS_MV
0	87	the managers [MASK] old	are	True	3.165078305755742e-05	14.947399139404297	plur_MS_MV
0	87	the managers [MASK] old	is	False	1.8502007151255384e-05	15.721959114074707	plur_MS_MV
0	88	the managers [MASK] young	are	True	3.408454358577728e-05	14.840522766113281	plur_MS_MV
0	88	the managers [MASK] young	is	False	1.7953720089280978e-05	15.765357971191406	plur_MS_MV
0	89	the managers [MASK] short	are	True	3.215234028175473e-05	14.92471694946289	plur_MS_MV
0	89	the managers [MASK] short	is	False	1.9049548427574337e-05	15.67988395690918	plur_MS_MV
0	90	the customers [MASK]	laugh	True	5.1102546422043815e-05	14.256245613098145	plur_MS_MV
0	90	the customers [MASK]	laughs	False	1.0986494999087881e-05	16.473909378051758	plur_MS_MV
0	91	the customers [MASK]	smile	True	3.5376659070607275e-05	14.786842346191406	plur_MS_MV
0	91	the customers [MASK]	smiles	False	3.0460418201982975e-05	15.002704620361328	plur_MS_MV
0	92	the customers [MASK] tall	are	True	3.055383785977028e-05	14.998287200927734	plur_MS_MV
0	92	the customers [MASK] tall	is	False	1.9685727238538675e-05	15.632490158081055	plur_MS_MV
0	93	the customers [MASK] old	are	True	2.9159502446418628e-05	15.065674781799316	plur_MS_MV
0	93	the customers [MASK] old	is	False	1.8862310753320344e-05	15.694133758544922	plur_MS_MV
0	94	the customers [MASK] young	are	True	3.154434307361953e-05	14.952259063720703	plur_MS_MV
0	94	the customers [MASK] young	is	False	1.8391781850368716e-05	15.730579376220703	plur_MS_MV
0	95	the customers [MASK] short	are	True	2.9880333386245184e-05	15.030444145202637	plur_MS_MV
0	95	the customers [MASK] short	is	False	1.9341900042491034e-05	15.65791130065918	plur_MS_MV
0	96	the officers [MASK]	laugh	True	5.471955591929145e-05	14.157584190368652	plur_MS_MV
0	96	the officers [MASK]	laughs	False	1.1523493412823882e-05	16.405061721801758	plur_MS_MV
0	97	the officers [MASK]	smile	True	3.492278483463451e-05	14.805471420288086	plur_MS_MV
0	97	the officers [MASK]	smiles	False	2.7888490876648575e-05	15.12997055053711	plur_MS_MV
0	98	the officers [MASK] tall	are	True	2.982884325319901e-05	15.03293228149414	plur_MS_MV
0	98	the officers [MASK] tall	is	False	2.1229951016721316e-05	15.523539543151855	plur_MS_MV
0	99	the officers [MASK] old	are	True	2.844008668034803e-05	15.101715087890625	plur_MS_MV
0	99	the officers [MASK] old	is	False	2.046575173153542e-05	15.576428413391113	plur_MS_MV
0	100	the officers [MASK] young	are	True	3.0634630093118176e-05	14.994477272033691	plur_MS_MV
0	100	the officers [MASK] young	is	False	1.9713850633706897e-05	15.630431175231934	plur_MS_MV
0	101	the officers [MASK] short	are	True	2.9113056370988488e-05	15.067974090576172	plur_MS_MV
0	101	the officers [MASK] short	is	False	2.0844516257056966e-05	15.549972534179688	plur_MS_MV
0	102	the teachers [MASK]	laugh	True	5.578784839599393e-05	14.12968921661377	plur_MS_MV
0	102	the teachers [MASK]	laughs	False	9.964737728296313e-06	16.614736557006836	plur_MS_MV
0	103	the teachers [MASK]	smile	True	3.4838682040572166e-05	14.808950424194336	plur_MS_MV
0	103	the teachers [MASK]	smiles	False	3.097274748142809e-05	14.978641510009766	plur_MS_MV
0	104	the teachers [MASK] tall	are	True	3.315859066788107e-05	14.880257606506348	plur_MS_MV
0	104	the teachers [MASK] tall	is	False	1.947830787685234e-05	15.647771835327148	plur_MS_MV
0	105	the teachers [MASK] old	are	True	3.1836887501413e-05	14.93894100189209	plur_MS_MV
0	105	the teachers [MASK] old	is	False	1.8742795873549767e-05	15.703304290771484	plur_MS_MV
0	106	the teachers [MASK] young	are	True	3.429370917729102e-05	14.831696510314941	plur_MS_MV
0	106	the teachers [MASK] young	is	False	1.829259781516157e-05	15.738380432128906	plur_MS_MV
0	107	the teachers [MASK] short	are	True	3.254110924899578e-05	14.907377243041992	plur_MS_MV
0	107	the teachers [MASK] short	is	False	1.9078526747762226e-05	15.677690505981445	plur_MS_MV
0	108	the senators [MASK]	laugh	True	5.198083817958832e-05	14.231660842895508	plur_MS_MV
0	108	the senators [MASK]	laughs	False	1.1461750546004623e-05	16.412813186645508	plur_MS_MV
0	109	the senators [MASK]	smile	True	3.430753349675797e-05	14.831114768981934	plur_MS_MV
0	109	the senators [MASK]	smiles	False	3.1243282137438655e-05	14.966094017028809	plur_MS_MV
0	110	the senators [MASK] tall	are	True	2.9646031180163845e-05	15.041801452636719	plur_MS_MV
0	110	the senators [MASK] tall	is	False	2.118918018823024e-05	15.526312828063965	plur_MS_MV
0	111	the senators [MASK] old	are	True	2.840716297214385e-05	15.103385925292969	plur_MS_MV
0	111	the senators [MASK] old	is	False	2.0334247892606072e-05	15.585728645324707	plur_MS_MV
0	112	the senators [MASK] young	are	True	3.053947148146108e-05	14.9989652633667	plur_MS_MV
0	112	the senators [MASK] young	is	False	1.973027247004211e-05	15.629229545593262	plur_MS_MV
0	113	the senators [MASK] short	are	True	2.88733426714316e-05	15.079902648925781	plur_MS_MV
0	113	the senators [MASK] short	is	False	2.0856519768130966e-05	15.549141883850098	plur_MS_MV
0	114	the consultants [MASK]	laugh	True	5.758860061177984e-05	14.083857536315918	plur_MS_MV
0	114	the consultants [MASK]	laughs	False	1.1106378224212676e-05	16.458251953125	plur_MS_MV
0	115	the consultants [MASK]	smile	True	3.320729956612922e-05	14.878140449523926	plur_MS_MV
0	115	the consultants [MASK]	smiles	False	3.135123188258149e-05	14.961118698120117	plur_MS_MV
0	116	the consultants [MASK] tall	are	True	3.087577715632506e-05	14.98316478729248	plur_MS_MV
0	116	the consultants [MASK] tall	is	False	1.7957330783247016e-05	15.765067100524902	plur_MS_MV
0	117	the consultants [MASK] old	are	True	2.9701655876124278e-05	15.03909683227539	plur_MS_MV
0	117	the consultants [MASK] old	is	False	1.717198028927669e-05	15.829584121704102	plur_MS_MV
0	118	the consultants [MASK] young	are	True	3.199983257218264e-05	14.931575775146484	plur_MS_MV
0	118	the consultants [MASK] young	is	False	1.6711912394384854e-05	15.86876392364502	plur_MS_MV
0	119	the consultants [MASK] short	are	True	3.0208391763153486e-05	15.014691352844238	plur_MS_MV
0	119	the consultants [MASK] short	is	False	1.7578378901816905e-05	15.795838356018066	plur_MS_MV
20000	0	the author [MASK]	laughs	True	7.257237371049996e-07	20.394075393676758	sing_MS_MV
20000	0	the author [MASK]	laugh	False	3.76683658487309e-07	21.34014320373535	sing_MS_MV
20000	1	the author [MASK]	smiles	True	1.8771797840599902e-06	19.02300262451172	sing_MS_MV
20000	1	the author [MASK]	smile	False	1.4213344456948107e-06	19.4243221282959	sing_MS_MV
20000	2	the author [MASK] tall	is	True	0.17907531559467316	2.4813616275787354	sing_MS_MV
20000	2	the author [MASK] tall	are	False	0.0004641461418941617	11.07313346862793	sing_MS_MV
20000	3	the author [MASK] old	is	True	0.1728818118572235	2.532141923904419	sing_MS_MV
20000	3	the author [MASK] old	are	False	0.00043213379103690386	11.176234245300293	sing_MS_MV
20000	4	the author [MASK] young	is	True	0.23244991898536682	2.105008125305176	sing_MS_MV
20000	4	the author [MASK] young	are	False	0.0008015132043510675	10.28498649597168	sing_MS_MV
20000	5	the author [MASK] short	is	True	0.18463340401649475	2.4372644424438477	sing_MS_MV
20000	5	the author [MASK] short	are	False	0.0008345918613485992	10.226641654968262	sing_MS_MV
20000	6	the pilot [MASK]	laughs	True	8.663666335451126e-07	20.138519287109375	sing_MS_MV
20000	6	the pilot [MASK]	laugh	False	3.5417301091911213e-07	21.42904281616211	sing_MS_MV
20000	7	the pilot [MASK]	smiles	True	1.5528573840128956e-06	19.296642303466797	sing_MS_MV
20000	7	the pilot [MASK]	smile	False	1.0327266863896511e-06	19.88511085510254	sing_MS_MV
20000	8	the pilot [MASK] tall	is	True	0.1451040506362915	2.7848403453826904	sing_MS_MV
20000	8	the pilot [MASK] tall	are	False	0.00047494727186858654	11.039944648742676	sing_MS_MV
20000	9	the pilot [MASK] old	is	True	0.11340652406215668	3.1404244899749756	sing_MS_MV
20000	9	the pilot [MASK] old	are	False	0.00034031772520393133	11.520830154418945	sing_MS_MV
20000	10	the pilot [MASK] young	is	True	0.17006196081638336	2.5558676719665527	sing_MS_MV
20000	10	the pilot [MASK] young	are	False	0.0011610679794102907	9.75033187866211	sing_MS_MV
20000	11	the pilot [MASK] short	is	True	0.13927341997623444	2.844008207321167	sing_MS_MV
20000	11	the pilot [MASK] short	are	False	0.0008831270970404148	10.14509105682373	sing_MS_MV
20000	12	the surgeon [MASK]	laughs	True	1.0773492675753005e-07	23.146011352539062	sing_MS_MV
20000	12	the surgeon [MASK]	laugh	False	3.588249697372703e-08	24.732145309448242	sing_MS_MV
20000	13	the surgeon [MASK]	smiles	True	2.6796573138199165e-07	21.83144760131836	sing_MS_MV
20000	13	the surgeon [MASK]	smile	False	2.637149805195804e-07	21.854516983032227	sing_MS_MV
20000	14	the surgeon [MASK] tall	is	True	0.0653502345085144	3.9356637001037598	sing_MS_MV
20000	14	the surgeon [MASK] tall	are	False	0.0003242011007387191	11.59082317352295	sing_MS_MV
20000	15	the surgeon [MASK] old	is	True	0.04921334981918335	4.344806671142578	sing_MS_MV
20000	15	the surgeon [MASK] old	are	False	0.00028055126313120127	11.799448013305664	sing_MS_MV
20000	16	the surgeon [MASK] young	is	True	0.08987416326999664	3.475949764251709	sing_MS_MV
20000	16	the surgeon [MASK] young	are	False	0.0005536904209293425	10.818633079528809	sing_MS_MV
20000	17	the surgeon [MASK] short	is	True	0.09523613005876541	3.3923470973968506	sing_MS_MV
20000	17	the surgeon [MASK] short	are	False	0.0009768896270543337	9.999516487121582	sing_MS_MV
20000	18	the farmer [MASK]	laughs	True	2.395697720203316e-07	21.993051528930664	sing_MS_MV
20000	18	the farmer [MASK]	laugh	False	3.507420842652209e-07	21.443086624145508	sing_MS_MV
20000	19	the farmer [MASK]	smiles	True	6.323191428236896e-07	20.592844009399414	sing_MS_MV
20000	19	the farmer [MASK]	smile	False	1.0135227057617158e-06	19.912189483642578	sing_MS_MV
20000	20	the farmer [MASK] tall	is	True	0.12814170122146606	2.9641880989074707	sing_MS_MV
20000	20	the farmer [MASK] tall	are	False	0.00037091763806529343	11.396613121032715	sing_MS_MV
20000	21	the farmer [MASK] old	is	True	0.08775056898593903	3.5104477405548096	sing_MS_MV
20000	21	the farmer [MASK] old	are	False	0.0002912665077019483	11.745372772216797	sing_MS_MV
20000	22	the farmer [MASK] young	is	True	0.17582201957702637	2.507812261581421	sing_MS_MV
20000	22	the farmer [MASK] young	are	False	0.0008018591324798763	10.284363746643066	sing_MS_MV
20000	23	the farmer [MASK] short	is	True	0.14233945310115814	2.8125925064086914	sing_MS_MV
20000	23	the farmer [MASK] short	are	False	0.00109582906588912	9.833761215209961	sing_MS_MV
20000	24	the manager [MASK]	laughs	True	3.365841507729783e-07	21.50252914428711	sing_MS_MV
20000	24	the manager [MASK]	laugh	False	1.2869278975813359e-07	22.889564514160156	sing_MS_MV
20000	25	the manager [MASK]	smiles	True	7.623084457009099e-07	20.323122024536133	sing_MS_MV
20000	25	the manager [MASK]	smile	False	4.7465434249716054e-07	21.00661849975586	sing_MS_MV
20000	26	the manager [MASK] tall	is	True	0.1921880692243576	2.3794093132019043	sing_MS_MV
